Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item Code (CPC),Item,Element Code,Element,Year Code,Year,Months Code,Months,Unit,Value,Flag
#country+code,#date+start,#date+end,,,#country+name,#indicator+code,,#indicator+name,,,,#date+year,,,#indicator+type,#indicator+value+num,
NGA,1992-01-01,1992-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5531,Producer Price (SLC/tonne),1992,1992,7021,Annual value,SLC,2340.000000,A
NGA,1993-01-01,1993-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5531,Producer Price (SLC/tonne),1993,1993,7021,Annual value,SLC,4640.000000,A
NGA,1994-01-01,1994-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5531,Producer Price (SLC/tonne),1994,1994,7021,Annual value,SLC,4450.000000,A
NGA,1995-01-01,1995-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5531,Producer Price (SLC/tonne),1995,1995,7021,Annual value,SLC,6610.000000,A
NGA,1996-01-01,1996-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5531,Producer Price (SLC/tonne),1996,1996,7021,Annual value,SLC,10570.000000,A
NGA,1997-01-01,1997-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5531,Producer Price (SLC/tonne),1997,1997,7021,Annual value,SLC,11860.000000,A
NGA,1998-01-01,1998-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5531,Producer Price (SLC/tonne),1998,1998,7021,Annual value,SLC,11510.000000,A
NGA,1999-01-01,1999-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5531,Producer Price (SLC/tonne),1999,1999,7021,Annual value,SLC,13620.000000,A
NGA,2000-01-01,2000-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5531,Producer Price (SLC/tonne),2000,2000,7021,Annual value,SLC,12171.400000,I
NGA,2001-01-01,2001-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5531,Producer Price (SLC/tonne),2001,2001,7021,Annual value,SLC,18300.000000,A
NGA,2002-01-01,2002-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5531,Producer Price (SLC/tonne),2002,2002,7021,Annual value,SLC,23080.000000,A
NGA,2003-01-01,2003-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5531,Producer Price (SLC/tonne),2003,2003,7021,Annual value,SLC,22010.000000,A
NGA,2004-01-01,2004-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5531,Producer Price (SLC/tonne),2004,2004,7021,Annual value,SLC,19340.000000,A
NGA,2005-01-01,2005-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5531,Producer Price (SLC/tonne),2005,2005,7021,Annual value,SLC,21920.000000,A
NGA,2006-01-01,2006-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5531,Producer Price (SLC/tonne),2006,2006,7021,Annual value,SLC,24090.000000,A
NGA,2007-01-01,2007-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5531,Producer Price (SLC/tonne),2007,2007,7021,Annual value,SLC,21960.000000,A
NGA,2008-01-01,2008-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5531,Producer Price (SLC/tonne),2008,2008,7021,Annual value,SLC,33646.000000,A
NGA,2009-01-01,2009-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5531,Producer Price (SLC/tonne),2009,2009,7021,Annual value,SLC,17980.000000,A
NGA,2010-01-01,2010-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5531,Producer Price (SLC/tonne),2010,2010,7021,Annual value,SLC,21410.000000,A
NGA,2011-01-01,2011-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5531,Producer Price (SLC/tonne),2011,2011,7021,Annual value,SLC,22100.000000,A
NGA,2012-01-01,2012-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5531,Producer Price (SLC/tonne),2012,2012,7021,Annual value,SLC,23920.000000,A
NGA,2013-01-01,2013-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5531,Producer Price (SLC/tonne),2013,2013,7021,Annual value,SLC,25100.000000,A
NGA,2014-01-01,2014-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5531,Producer Price (SLC/tonne),2014,2014,7021,Annual value,SLC,28944.600000,I
NGA,2015-01-01,2015-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5531,Producer Price (SLC/tonne),2015,2015,7021,Annual value,SLC,26563.700000,I
NGA,2016-01-01,2016-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5531,Producer Price (SLC/tonne),2016,2016,7021,Annual value,SLC,28839.300000,I
NGA,2017-01-01,2017-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5531,Producer Price (SLC/tonne),2017,2017,7021,Annual value,SLC,31378.400000,I
NGA,2018-01-01,2018-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5531,Producer Price (SLC/tonne),2018,2018,7021,Annual value,SLC,30970.100000,I
NGA,2019-01-01,2019-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5531,Producer Price (SLC/tonne),2019,2019,7021,Annual value,SLC,26530.400000,I
NGA,2020-01-01,2020-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5531,Producer Price (SLC/tonne),2020,2020,7021,Annual value,SLC,27559.600000,I
NGA,2021-01-01,2021-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5531,Producer Price (SLC/tonne),2021,2021,7021,Annual value,SLC,28142.600000,I
NGA,2022-01-01,2022-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5531,Producer Price (SLC/tonne),2022,2022,7021,Annual value,SLC,31412.400000,I
NGA,2023-01-01,2023-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5531,Producer Price (SLC/tonne),2023,2023,7021,Annual value,SLC,30945.600000,I
NGA,2024-01-01,2024-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5531,Producer Price (SLC/tonne),2024,2024,7021,Annual value,SLC,31676.300000,F
NGA,1991-01-01,1991-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5532,Producer Price (USD/tonne),1991,1991,7021,Annual value,USD,208.500000,A
NGA,1992-01-01,1992-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5532,Producer Price (USD/tonne),1992,1992,7021,Annual value,USD,135.300000,A
NGA,1993-01-01,1993-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5532,Producer Price (USD/tonne),1993,1993,7021,Annual value,USD,210.300000,A
NGA,1994-01-01,1994-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5532,Producer Price (USD/tonne),1994,1994,7021,Annual value,USD,124.500000,A
NGA,1995-01-01,1995-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5532,Producer Price (USD/tonne),1995,1995,7021,Annual value,USD,107.700000,A
NGA,1996-01-01,1996-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5532,Producer Price (USD/tonne),1996,1996,7021,Annual value,USD,138.600000,A
NGA,1997-01-01,1997-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5532,Producer Price (USD/tonne),1997,1997,7021,Annual value,USD,150.600000,A
NGA,1998-01-01,1998-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5532,Producer Price (USD/tonne),1998,1998,7021,Annual value,USD,139.400000,A
NGA,1999-01-01,1999-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5532,Producer Price (USD/tonne),1999,1999,7021,Annual value,USD,147.500000,A
NGA,2000-01-01,2000-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5532,Producer Price (USD/tonne),2000,2000,7021,Annual value,USD,119.700000,I
NGA,2001-01-01,2001-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5532,Producer Price (USD/tonne),2001,2001,7021,Annual value,USD,164.500000,A
NGA,2002-01-01,2002-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5532,Producer Price (USD/tonne),2002,2002,7021,Annual value,USD,191.400000,A
NGA,2003-01-01,2003-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5532,Producer Price (USD/tonne),2003,2003,7021,Annual value,USD,170.300000,A
NGA,2004-01-01,2004-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5532,Producer Price (USD/tonne),2004,2004,7021,Annual value,USD,145.500000,A
NGA,2005-01-01,2005-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5532,Producer Price (USD/tonne),2005,2005,7021,Annual value,USD,167.000000,A
NGA,2006-01-01,2006-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5532,Producer Price (USD/tonne),2006,2006,7021,Annual value,USD,187.200000,A
NGA,2007-01-01,2007-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5532,Producer Price (USD/tonne),2007,2007,7021,Annual value,USD,174.600000,A
NGA,2008-01-01,2008-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5532,Producer Price (USD/tonne),2008,2008,7021,Annual value,USD,283.800000,A
NGA,2009-01-01,2009-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5532,Producer Price (USD/tonne),2009,2009,7021,Annual value,USD,120.800000,A
NGA,2010-01-01,2010-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5532,Producer Price (USD/tonne),2010,2010,7021,Annual value,USD,142.500000,A
NGA,2011-01-01,2011-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5532,Producer Price (USD/tonne),2011,2011,7021,Annual value,USD,143.600000,A
NGA,2012-01-01,2012-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5532,Producer Price (USD/tonne),2012,2012,7021,Annual value,USD,151.900000,A
NGA,2013-01-01,2013-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5532,Producer Price (USD/tonne),2013,2013,7021,Annual value,USD,159.600000,A
NGA,2014-01-01,2014-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5532,Producer Price (USD/tonne),2014,2014,7021,Annual value,USD,182.600000,I
NGA,2015-01-01,2015-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5532,Producer Price (USD/tonne),2015,2015,7021,Annual value,USD,138.000000,I
NGA,2016-01-01,2016-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5532,Producer Price (USD/tonne),2016,2016,7021,Annual value,USD,113.800000,I
NGA,2017-01-01,2017-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5532,Producer Price (USD/tonne),2017,2017,7021,Annual value,USD,102.600000,I
NGA,2018-01-01,2018-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5532,Producer Price (USD/tonne),2018,2018,7021,Annual value,USD,101.200000,I
NGA,2019-01-01,2019-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5532,Producer Price (USD/tonne),2019,2019,7021,Annual value,USD,86.400000,I
NGA,2020-01-01,2020-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5532,Producer Price (USD/tonne),2020,2020,7021,Annual value,USD,76.800000,I
NGA,2021-01-01,2021-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5532,Producer Price (USD/tonne),2021,2021,7021,Annual value,USD,68.900000,I
NGA,2022-01-01,2022-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5532,Producer Price (USD/tonne),2022,2022,7021,Annual value,USD,73.700000,I
NGA,2023-01-01,2023-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5532,Producer Price (USD/tonne),2023,2023,7021,Annual value,USD,48.200000,I
NGA,1991-01-01,1991-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5539,Producer Price Index (2014-2016 = 100),1991,1991,7021,Annual value,,7.350000,I
NGA,1992-01-01,1992-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5539,Producer Price Index (2014-2016 = 100),1992,1992,7021,Annual value,,8.320000,I
NGA,1993-01-01,1993-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5539,Producer Price Index (2014-2016 = 100),1993,1993,7021,Annual value,,16.500000,I
NGA,1994-01-01,1994-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,15.830000,I
NGA,1995-01-01,1995-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,23.510000,I
NGA,1996-01-01,1996-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,37.590000,I
NGA,1997-01-01,1997-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,42.180000,I
NGA,1998-01-01,1998-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,40.940000,I
NGA,1999-01-01,1999-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,48.440000,I
NGA,2000-01-01,2000-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,43.290000,I
NGA,2001-01-01,2001-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,65.090000,I
NGA,2002-01-01,2002-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,82.090000,I
NGA,2003-01-01,2003-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,78.280000,I
NGA,2004-01-01,2004-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,68.790000,I
NGA,2005-01-01,2005-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,77.960000,I
NGA,2006-01-01,2006-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,85.680000,I
NGA,2007-01-01,2007-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,78.110000,I
NGA,2008-01-01,2008-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,119.670000,I
NGA,2009-01-01,2009-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,63.950000,I
NGA,2010-01-01,2010-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,76.150000,I
NGA,2011-01-01,2011-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,78.600000,I
NGA,2012-01-01,2012-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,85.080000,I
NGA,2013-01-01,2013-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,89.270000,I
NGA,2014-01-01,2014-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,102.950000,I
NGA,2015-01-01,2015-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,94.480000,I
NGA,2016-01-01,2016-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,102.570000,I
NGA,2017-01-01,2017-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,111.600000,I
NGA,2018-01-01,2018-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,110.150000,I
NGA,2019-01-01,2019-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5539,Producer Price Index (2014-2016 = 100),2019,2019,7021,Annual value,,94.360000,I
NGA,2020-01-01,2020-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5539,Producer Price Index (2014-2016 = 100),2020,2020,7021,Annual value,,98.020000,I
NGA,2021-01-01,2021-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5539,Producer Price Index (2014-2016 = 100),2021,2021,7021,Annual value,,100.090000,I
NGA,2022-01-01,2022-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5539,Producer Price Index (2014-2016 = 100),2022,2022,7021,Annual value,,111.720000,I
NGA,2023-01-01,2023-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5539,Producer Price Index (2014-2016 = 100),2023,2023,7021,Annual value,,110.060000,I
NGA,2024-01-01,2024-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5539,Producer Price Index (2014-2016 = 100),2024,2024,7021,Annual value,,112.660000,I
NGA,1991-01-01,1991-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5530,Producer Price (LCU/tonne),1991,1991,7021,Annual value,LCU,21600.500000,I
NGA,1992-01-01,1992-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5530,Producer Price (LCU/tonne),1992,1992,7021,Annual value,LCU,24465.300000,I
NGA,1993-01-01,1993-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5530,Producer Price (LCU/tonne),1993,1993,7021,Annual value,LCU,48512.300000,I
NGA,1994-01-01,1994-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5530,Producer Price (LCU/tonne),1994,1994,7021,Annual value,LCU,46525.900000,I
NGA,1995-01-01,1995-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5530,Producer Price (LCU/tonne),1995,1995,7021,Annual value,LCU,69109.200000,I
NGA,1996-01-01,1996-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5530,Producer Price (LCU/tonne),1996,1996,7021,Annual value,LCU,110512.000000,I
NGA,1997-01-01,1997-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5530,Producer Price (LCU/tonne),1997,1997,7021,Annual value,LCU,123999.200000,I
NGA,1998-01-01,1998-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5530,Producer Price (LCU/tonne),1998,1998,7021,Annual value,LCU,120339.900000,I
NGA,1999-01-01,1999-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5530,Producer Price (LCU/tonne),1999,1999,7021,Annual value,LCU,142400.500000,I
NGA,2000-01-01,2000-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5530,Producer Price (LCU/tonne),2000,2000,7021,Annual value,LCU,149687.800000,I
NGA,2001-01-01,2001-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5530,Producer Price (LCU/tonne),2001,2001,7021,Annual value,LCU,191331.000000,I
NGA,2002-01-01,2002-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5530,Producer Price (LCU/tonne),2002,2002,7021,Annual value,LCU,241307.100000,I
NGA,2003-01-01,2003-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5530,Producer Price (LCU/tonne),2003,2003,7021,Annual value,LCU,230120.000000,A
NGA,2004-01-01,2004-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5530,Producer Price (LCU/tonne),2004,2004,7021,Annual value,LCU,235990.000000,A
NGA,2005-01-01,2005-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5530,Producer Price (LCU/tonne),2005,2005,7021,Annual value,LCU,255160.000000,A
NGA,2006-01-01,2006-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5530,Producer Price (LCU/tonne),2006,2006,7021,Annual value,LCU,291028.000000,A
NGA,2007-01-01,2007-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5530,Producer Price (LCU/tonne),2007,2007,7021,Annual value,LCU,302908.000000,A
NGA,2008-01-01,2008-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5530,Producer Price (LCU/tonne),2008,2008,7021,Annual value,LCU,464100.300000,I
NGA,2009-01-01,2009-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5530,Producer Price (LCU/tonne),2009,2009,7021,Annual value,LCU,248009.400000,I
NGA,2010-01-01,2010-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5530,Producer Price (LCU/tonne),2010,2010,7021,Annual value,LCU,71440.000000,A
NGA,2011-01-01,2011-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5530,Producer Price (LCU/tonne),2011,2011,7021,Annual value,LCU,76240.000000,A
NGA,2012-01-01,2012-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5530,Producer Price (LCU/tonne),2012,2012,7021,Annual value,LCU,78180.000000,A
NGA,2013-01-01,2013-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5530,Producer Price (LCU/tonne),2013,2013,7021,Annual value,LCU,79240.000000,A
NGA,2014-01-01,2014-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5530,Producer Price (LCU/tonne),2014,2014,7021,Annual value,LCU,80789.600000,I
NGA,2015-01-01,2015-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5530,Producer Price (LCU/tonne),2015,2015,7021,Annual value,LCU,68029.500000,I
NGA,2016-01-01,2016-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5530,Producer Price (LCU/tonne),2016,2016,7021,Annual value,LCU,55901.900000,I
NGA,2017-01-01,2017-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5530,Producer Price (LCU/tonne),2017,2017,7021,Annual value,LCU,49853.300000,I
NGA,2018-01-01,2018-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5530,Producer Price (LCU/tonne),2018,2018,7021,Annual value,LCU,52487.400000,I
NGA,2019-01-01,2019-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5530,Producer Price (LCU/tonne),2019,2019,7021,Annual value,LCU,41749.700000,I
NGA,2020-01-01,2020-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5530,Producer Price (LCU/tonne),2020,2020,7021,Annual value,LCU,38069.400000,I
NGA,2021-01-01,2021-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5530,Producer Price (LCU/tonne),2021,2021,7021,Annual value,LCU,39329.400000,I
NGA,2022-01-01,2022-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5530,Producer Price (LCU/tonne),2022,2022,7021,Annual value,LCU,46696.100000,I
NGA,2023-01-01,2023-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5530,Producer Price (LCU/tonne),2023,2023,7021,Annual value,LCU,46696.100000,I
NGA,1991-01-01,1991-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5531,Producer Price (SLC/tonne),1991,1991,7021,Annual value,SLC,21600.500000,I
NGA,1992-01-01,1992-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5531,Producer Price (SLC/tonne),1992,1992,7021,Annual value,SLC,24465.300000,I
NGA,1993-01-01,1993-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5531,Producer Price (SLC/tonne),1993,1993,7021,Annual value,SLC,48512.300000,I
NGA,1994-01-01,1994-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5531,Producer Price (SLC/tonne),1994,1994,7021,Annual value,SLC,46525.900000,I
NGA,1995-01-01,1995-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5531,Producer Price (SLC/tonne),1995,1995,7021,Annual value,SLC,69109.200000,I
NGA,1996-01-01,1996-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5531,Producer Price (SLC/tonne),1996,1996,7021,Annual value,SLC,110512.000000,I
NGA,1997-01-01,1997-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5531,Producer Price (SLC/tonne),1997,1997,7021,Annual value,SLC,123999.200000,I
NGA,1998-01-01,1998-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5531,Producer Price (SLC/tonne),1998,1998,7021,Annual value,SLC,120339.900000,I
NGA,1999-01-01,1999-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5531,Producer Price (SLC/tonne),1999,1999,7021,Annual value,SLC,142400.500000,I
NGA,2000-01-01,2000-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5531,Producer Price (SLC/tonne),2000,2000,7021,Annual value,SLC,149687.800000,I
NGA,2001-01-01,2001-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5531,Producer Price (SLC/tonne),2001,2001,7021,Annual value,SLC,191331.000000,I
